id,studyweek with 1=baseline,semester 2=spring,date,correcttod,LON,LAT,withmask (0=without mask),socialdist (0=not physical distancing < 6 ft),Masksd (0=non-compliance with mask wearing and physical distancing),agegroup (1=<18;2=19-30;3=31-55;4=>55),white (0=nonwhite),sex (1=male),obese (0=not overweight or obese)
4598,4,2,3/4/2021,124726,39.68330276,-75.75102389,1,1,1,2,1,1,0
4599,4,2,3/4/2021,124727,39.68326457,-75.7512331,1,1,1,9,1,2,1
6295,4,2,3/4/2021,124728,39.68311182,-75.75112984,1,1,1,2,1,2,0
6296,4,2,3/4/2021,124728,39.68314485,-75.75108424,1,1,1,3,1,2,0
6297,4,2,3/4/2021,124735,39.6832398,-75.75153619,1,0,0,2,1,1,0
6298,4,2,3/4/2021,124735,39.68325322,-75.75154156,1,0,0,2,1,1,0
6299,4,2,3/4/2021,124741,39.68320265,-75.75197607,9,1,1,2,1,1,0
6300,4,2,3/4/2021,124741,39.68317065,-75.75194657,1,1,1,4,1,1,0
6301,4,2,3/4/2021,124748,39.683182,-75.75219736,1,0,0,2,1,1,0
6302,4,2,3/4/2021,124748,39.68317581,-75.75222418,1,0,1,2,0,2,0
6303,4,2,3/4/2021,124748,39.68319129,-75.75219467,1,0,0,2,1,2,0
6304,4,2,3/4/2021,124748,39.68318304,-75.75223491,1,0,1,2,1,2,0
6305,4,2,3/4/2021,124748,39.68317375,-75.75224295,1,0,1,2,1,2,1
6306,4,2,3/4/2021,124748,39.68318304,-75.75224564,1,0,1,2,1,2,1
6307,4,2,3/4/2021,124749,39.68316033,-75.75239852,1,1,1,2,1,1,0
6309,4,2,3/4/2021,124749,39.68317581,-75.75241864,1,0,1,2,1,2,0
6311,4,2,3/4/2021,124749,39.68318407,-75.75243071,1,0,1,2,1,2,0
6312,4,2,3/4/2021,124754,39.68301997,-75.75255275,1,1,1,2,1,2,0
6313,4,2,3/4/2021,124756,39.68299003,-75.75282499,1,1,1,9,9,1,9
6314,4,2,3/4/2021,124756,39.68298075,-75.75294569,1,0,1,9,9,2,9
6315,4,2,3/4/2021,124756,39.6829952,-75.75294569,1,0,1,9,9,2,9
6316,4,2,3/4/2021,124808,39.68311492,-75.75323671,1,0,1,3,1,1,0
6317,4,2,3/4/2021,124808,39.68311079,-75.75322464,1,0,1,2,1,2,0
6318,4,2,3/4/2021,124808,39.68310047,-75.75321794,1,0,1,3,1,2,0
6319,4,2,3/4/2021,124814,39.68295081,-75.75375706,1,1,1,9,9,9,9
6320,4,2,3/4/2021,124814,39.68291779,-75.7537356,1,1,1,9,9,1,9
6321,4,2,3/4/2021,124814,39.68294359,-75.75392202,1,1,1,9,9,1,0
6322,4,2,3/4/2021,124814,39.68308189,-75.75384155,1,1,1,3,1,1,1
6326,4,2,3/4/2021,124845,39.68366399,-75.75271502,1,1,1,2,1,1,0
6327,4,2,3/4/2021,124847,39.6837414,-75.75275123,1,1,1,2,1,2,0
6323,4,2,3/4/2021,124857,39.68411192,-75.75254068,1,1,1,2,9,1,0
6324,4,2,3/4/2021,124857,39.68415733,-75.75245351,1,1,1,2,9,2,0
6325,4,2,3/4/2021,124857,39.68410573,-75.7524924,9,1,1,2,1,2,0
6330,4,2,3/4/2021,124857,39.68425022,-75.75247899,1,1,1,2,1,2,0
6331,4,2,3/4/2021,124908,39.68398704,-75.75297922,1,0,0,2,1,2,0
6332,4,2,3/4/2021,124908,39.68399942,-75.75297788,1,0,0,2,1,2,0
6333,4,2,3/4/2021,124910,39.68402625,-75.75307846,0,0,0,2,0,2,0
6334,4,2,3/4/2021,124910,39.6840149,-75.75307846,1,0,0,2,1,2,0
6338,4,2,3/4/2021,124924,39.68451856,-75.75322196,1,1,1,2,0,2,0
6339,4,2,3/4/2021,124954,39.68505627,-75.75428009,1,1,1,2,9,2,0
6341,4,2,3/4/2021,124955,39.68487978,-75.75437397,1,1,1,2,1,2,0
6343,4,2,3/4/2021,124956,39.6850862,-75.75431362,1,0,1,3,1,2,0
6344,4,2,3/4/2021,124956,39.68508413,-75.75430021,1,0,1,2,9,2,1
6347,4,2,3/4/2021,125008,39.68558881,-75.75434983,1,1,1,2,1,2,0
6351,4,2,3/4/2021,125011,39.6856012,-75.7544893,1,1,1,2,1,2,0
6352,4,2,3/4/2021,125023,39.68630712,-75.75459391,1,1,1,2,9,1,0
6353,4,2,3/4/2021,125023,39.68626894,-75.75458989,1,1,1,2,1,2,0
6356,4,2,3/4/2021,125030,39.68674574,-75.75461939,1,1,1,2,1,1,0
6357,4,2,3/4/2021,125039,39.68683863,-75.7546556,1,0,0,2,1,2,9
6358,4,2,3/4/2021,125039,39.68683759,-75.75466901,1,0,0,2,1,2,0
6359,4,2,3/4/2021,125043,39.68704194,-75.75465962,1,1,1,2,0,2,0
6360,4,2,3/4/2021,125109,39.68796973,-75.75541601,1,1,1,2,1,1,0
6361,4,2,3/4/2021,125121,39.68836913,-75.75574055,1,1,1,2,1,1,0
6362,4,2,3/4/2021,125123,39.68841763,-75.7557714,1,1,1,2,1,2,1
6363,4,2,3/4/2021,125126,39.68855695,-75.75593099,1,1,1,2,1,2,0
6364,4,2,3/4/2021,125130,39.68867048,-75.75603291,1,0,1,2,1,2,0
6368,4,2,3/4/2021,125130,39.68867976,-75.75602219,1,0,1,2,1,2,0
6369,4,2,3/4/2021,125130,39.68868492,-75.75600341,1,0,1,2,1,2,0
6370,4,2,3/4/2021,125131,39.68871073,-75.75607449,1,1,1,2,1,2,1
6374,4,2,3/4/2021,125154,39.68932683,-75.75656131,1,1,1,2,9,1,0
6376,4,2,3/4/2021,125207,39.68988721,-75.75707898,1,1,1,2,1,2,0
6377,5,2,3/11/2021,113107,39.67609165,-75.74687519,0,1,1,2,1,2,0
6378,5,2,3/11/2021,113131,39.67609165,-75.74791856,1,1,1,2,1,1,0
6379,5,2,3/11/2021,113132,39.67609866,-75.74816373,1,0,1,2,1,2,0
6380,5,2,3/11/2021,113132,39.67610072,-75.74817714,1,0,0,2,1,2,0
6381,5,2,3/11/2021,113133,39.67617091,-75.74810204,1,0,1,2,1,1,0
6382,5,2,3/11/2021,113133,39.67615852,-75.748094,1,0,1,2,1,1,0
6383,5,2,3/11/2021,113133,39.67618639,-75.74814362,0,0,0,2,1,2,0
6384,5,2,3/11/2021,113133,39.67618226,-75.7481235,0,0,0,2,1,1,0
6385,5,2,3/11/2021,113134,39.67616575,-75.74817312,0,0,0,2,1,2,0
6386,5,2,3/11/2021,113134,39.67618123,-75.74816507,0,0,0,2,1,2,0
7082,5,2,3/11/2021,113135,39.67617194,-75.74822006,0,0,0,2,1,2,0
7083,5,2,3/11/2021,113135,39.67617194,-75.74819726,0,0,0,2,1,2,0
7084,5,2,3/11/2021,113135,39.6762091,-75.74822542,0,0,0,2,1,2,0
7085,5,2,3/11/2021,113136,39.67619775,-75.74827773,9,0,9,2,1,2,0
7086,5,2,3/11/2021,113136,39.67619878,-75.74825359,0,0,0,2,1,2,1
7087,5,2,3/11/2021,113148,39.6765536,-75.74855232,1,1,1,2,9,2,0
7088,5,2,3/11/2021,113152,39.67677191,-75.74830757,1,1,1,2,1,2,0
7089,5,2,3/11/2021,113152,39.67669965,-75.74826532,9,1,1,2,1,1,0
7090,5,2,3/11/2021,113152,39.67664649,-75.74833707,0,1,1,2,1,2,9
7091,5,2,3/11/2021,113152,39.67664288,-75.74821972,9,1,1,2,1,2,0
7092,5,2,3/11/2021,113152,39.67658043,-75.74823045,1,0,1,2,1,1,0
7093,5,2,3/11/2021,113152,39.67657527,-75.74823179,1,0,1,2,1,1,0
7094,5,2,3/11/2021,113201,39.67685293,-75.74831025,9,0,9,2,1,2,0
7096,5,2,3/11/2021,113201,39.67684674,-75.7483136,9,0,9,2,1,2,1
7098,5,2,3/11/2021,113201,39.67684674,-75.74830555,0,0,0,2,1,2,0
7099,5,2,3/11/2021,113205,39.67703021,-75.74847353,1,1,1,2,1,2,0
7100,5,2,3/11/2021,113207,39.67714272,-75.74838233,1,1,1,2,1,9,0
7101,5,2,3/11/2021,113214,39.67691977,-75.74819726,0,0,0,2,1,2,0
7102,5,2,3/11/2021,113214,39.67691254,-75.74820933,0,0,0,2,1,2,0
7103,5,2,3/11/2021,113216,39.67712311,-75.7481007,1,1,1,9,1,2,1
7104,5,2,3/11/2021,113219,39.67697344,-75.7480551,0,0,0,2,1,2,0
7105,5,2,3/11/2021,113219,39.67697757,-75.74806583,0,0,0,2,1,2,0
7106,5,2,3/11/2021,113221,39.67695899,-75.7479505,0,0,0,2,1,2,0
7107,5,2,3/11/2021,113221,39.67695744,-75.74796458,0,0,0,2,1,2,0
7108,5,2,3/11/2021,113225,39.6769768,-75.74782879,0,0,0,2,1,1,0
7109,5,2,3/11/2021,113225,39.67697164,-75.74783684,0,0,0,2,1,1,0
7110,5,2,3/11/2021,113225,39.67697525,-75.74785092,0,0,0,2,1,2,0
7111,5,2,3/11/2021,113225,39.67698041,-75.74786098,0,0,0,2,1,1,0
7112,5,2,3/11/2021,113227,39.6769448,-75.7477148,0,0,0,2,1,2,0
7113,5,2,3/11/2021,113227,39.67694067,-75.74772486,0,0,0,2,1,2,0
7114,5,2,3/11/2021,113227,39.67694841,-75.74775905,0,1,1,2,1,2,1
7117,5,2,3/11/2021,113248,39.67718401,-75.74761589,0,0,0,2,1,2,0
7118,5,2,3/11/2021,113248,39.6771933,-75.7475998,0,0,0,2,1,2,0
7119,5,2,3/11/2021,113248,39.67717885,-75.74759846,0,0,0,2,1,1,0
7120,5,2,3/11/2021,113248,39.67718607,-75.74758907,0,0,0,2,1,2,0
7121,5,2,3/11/2021,113304,39.67719433,-75.74851846,1,1,1,2,1,2,0
7125,5,2,3/11/2021,113310,39.67728929,-75.74886446,1,0,1,2,1,2,1
7126,5,2,3/11/2021,113310,39.67730374,-75.74886714,1,0,1,2,1,1,1
7128,5,2,3/11/2021,113310,39.67730684,-75.74893017,1,1,1,2,0,1,0
7130,5,2,3/11/2021,113314,39.67733058,-75.74896236,1,1,1,2,1,2,1
7131,5,2,3/11/2021,113320,39.67744618,-75.74927216,1,0,1,2,0,2,0
7134,5,2,3/11/2021,113320,39.67746167,-75.74926813,1,0,1,2,0,1,0
7138,5,2,3/11/2021,113325,39.67749986,-75.74951087,1,0,1,2,0,2,1
7139,5,2,3/11/2021,113325,39.67751431,-75.74950953,1,0,1,2,0,1,0
7140,5,2,3/11/2021,113330,39.67752489,-75.74960978,1,1,1,2,0,2,1
7143,5,2,3/11/2021,113336,39.67747379,-75.74983441,0,1,1,2,0,2,1
7144,5,2,3/11/2021,113338,39.67747895,-75.74994506,1,0,1,2,1,1,0
7145,5,2,3/11/2021,113338,39.67747173,-75.74994304,1,0,1,2,1,1,0
7146,5,2,3/11/2021,113342,39.67743612,-75.75000742,1,1,1,2,1,2,0
7147,5,2,3/11/2021,113347,39.67733548,-75.75029575,0,0,0,2,1,1,0
7148,5,2,3/11/2021,113347,39.67733548,-75.75029508,1,0,1,2,0,2,0
7149,5,2,3/11/2021,113347,39.67734374,-75.75029374,9,0,9,2,9,2,9
7150,5,2,3/11/2021,113347,39.67738864,-75.75027966,1,0,1,2,1,1,0
7151,5,2,3/11/2021,113347,39.67739122,-75.75028905,1,0,1,2,1,1,0
7155,5,2,3/11/2021,113351,39.67742322,-75.75058275,1,1,1,2,1,2,0
7156,5,2,3/11/2021,113351,39.6775316,-75.75051301,1,1,1,2,1,2,1
7157,5,2,3/11/2021,113353,39.67755585,-75.75049893,1,0,1,2,1,2,0
7161,5,2,3/11/2021,113353,39.67756514,-75.75049692,1,0,1,2,1,2,1
7163,5,2,3/11/2021,113353,39.67766062,-75.75065651,1,1,1,2,1,1,0
7164,5,2,3/11/2021,113412,39.67756282,-75.75137399,1,1,1,2,1,2,0
7165,5,2,3/11/2021,113414,39.67747715,-75.75165831,1,1,1,9,1,1,0
7169,5,2,3/11/2021,113420,39.67773365,-75.75182393,1,0,0,2,1,2,0
7170,5,2,3/11/2021,113420,39.67774345,-75.75181656,1,0,0,2,1,2,0
7171,5,2,3/11/2021,113420,39.67773158,-75.75166703,0,1,1,2,1,2,0
7173,5,2,3/11/2021,113454,39.67885943,-75.75220705,9,1,1,2,1,2,9
7174,5,2,3/11/2021,113500,39.67864732,-75.75187982,0,0,0,2,1,2,0
7179,5,2,3/11/2021,113500,39.67864319,-75.75189323,0,0,0,2,1,1,0
7180,5,2,3/11/2021,113500,39.67864371,-75.75190329,0,0,0,2,1,2,0
7181,5,2,3/11/2021,113502,39.67870719,-75.75182617,1,1,1,2,1,2,0
7182,5,2,3/11/2021,113522,39.67944202,-75.75172732,1,1,1,3,1,1,0
7183,5,2,3/11/2021,113532,39.67959426,-75.75193184,1,1,1,2,1,2,0
7184,5,2,3/11/2021,113541,39.67966729,-75.75246414,0,1,1,9,9,1,0
7185,5,2,3/11/2021,113601,39.67923689,-75.75297572,0,1,1,2,1,2,0
7186,5,2,3/11/2021,113629,39.67997201,-75.75351857,1,0,1,2,1,2,1
7187,5,2,3/11/2021,113629,39.67999884,-75.75350784,0,0,0,2,1,1,9
7189,5,2,3/11/2021,113629,39.67996169,-75.7534837,0,0,0,4,1,2,0
7190,5,2,3/11/2021,113707,39.68025894,-75.75538003,0,0,0,2,1,2,1
7194,5,2,3/11/2021,113707,39.68025275,-75.75536393,0,0,0,2,1,2,0
7195,5,2,3/11/2021,113707,39.68026927,-75.75537466,0,0,0,2,9,2,0
7197,5,2,3/11/2021,113707,39.68027262,-75.75535823,0,0,0,2,1,2,0
7201,5,2,3/11/2021,113713,39.68045015,-75.75586182,1,1,1,3,0,1,0
7202,5,2,3/11/2021,113713,39.68047698,-75.75582293,1,1,1,1,0,1,0
7204,5,2,3/11/2021,113747,39.68243109,-75.75508319,0,1,1,3,0,1,0
7205,5,2,3/11/2021,113808,39.68292455,-75.75441269,0,1,1,2,1,2,0
7207,5,2,3/11/2021,113813,39.68293565,-75.75426081,1,1,1,2,0,2,0
7208,5,2,3/11/2021,113828,39.68250301,-75.7539895,0,1,1,2,1,2,1
7209,5,2,3/11/2021,113831,39.68248237,-75.75385271,0,1,1,2,1,2,0
7210,5,2,3/11/2021,113831,39.68242767,-75.75384064,0,1,1,2,1,2,0
7212,5,2,3/11/2021,113831,39.68238845,-75.75384064,0,1,1,2,1,1,0
7213,5,2,3/11/2021,113832,39.68241838,-75.75392781,9,1,1,2,0,2,0
7214,5,2,3/11/2021,113832,39.68238019,-75.75393183,0,1,1,2,1,2,0
7215,5,2,3/11/2021,113833,39.68235748,-75.75392647,0,0,0,2,1,2,0
7218,5,2,3/11/2021,113833,39.68234819,-75.7539144,0,0,0,2,1,1,0
7219,5,2,3/11/2021,113833,39.68231756,-75.75392879,0,1,1,2,1,1,0
7220,5,2,3/11/2021,113833,39.68228143,-75.75391672,0,0,0,2,1,2,0
7221,5,2,3/11/2021,113833,39.68226802,-75.75390733,0,0,0,2,1,2,0
7223,5,2,3/11/2021,113833,39.68224325,-75.75389794,1,1,1,2,1,2,0
7224,5,2,3/11/2021,113833,39.68223189,-75.75390465,1,0,1,2,1,2,1
7225,5,2,3/11/2021,113833,39.68222157,-75.75392208,1,0,1,2,1,2,0
7226,5,2,3/11/2021,113833,39.68222467,-75.75394756,1,0,1,2,1,2,0
7231,5,2,3/11/2021,113836,39.68222157,-75.75389191,1,1,1,2,0,2,9
7232,5,2,3/11/2021,113838,39.68221228,-75.75385704,0,0,0,2,1,2,0
7240,5,2,3/11/2021,113838,39.68220351,-75.7538443,0,0,0,2,1,2,0
7244,5,2,3/11/2021,113854,39.68171699,-75.7537237,1,1,1,2,1,2,0
7246,5,2,3/11/2021,113919,39.68168886,-75.75255786,1,1,1,2,1,2,0
7247,5,2,3/11/2021,113927,39.68187404,-75.75181665,0,0,0,2,9,2,0
7249,5,2,3/11/2021,113927,39.681873,-75.75180123,0,0,0,2,9,2,1
7250,5,2,3/11/2021,113953,39.68109071,-75.75099088,0,0,0,2,1,1,0
7251,5,2,3/11/2021,113953,39.68109174,-75.75097277,0,0,0,2,1,2,0
7252,5,2,3/11/2021,114054,39.68171334,-75.74945766,1,1,1,2,1,2,0
7253,5,2,3/11/2021,114058,39.68158948,-75.74944157,1,1,1,2,1,2,0
7254,5,2,3/11/2021,114003,39.68136035,-75.74961859,0,1,1,2,1,1,1
7255,5,2,3/11/2021,114108,39.68100943,-75.74966419,1,1,1,2,1,2,1
7256,5,2,3/11/2021,114114,39.68071783,-75.7495413,1,1,1,3,0,2,1
7257,5,2,3/11/2021,114114,39.68056507,-75.74955739,1,1,1,3,1,2,0
7258,5,2,3/11/2021,114126,39.68024305,-75.74971832,1,1,1,3,0,1,1
7259,5,2,3/11/2021,114135,39.67966505,-75.74968614,1,1,1,2,0,1,0
7261,5,2,3/11/2021,114141,39.67953164,-75.74978773,1,0,0,2,1,2,0
7267,5,2,3/11/2021,114141,39.67953371,-75.74980248,1,0,1,2,1,2,0
7268,5,2,3/11/2021,114141,39.67953577,-75.74980918,1,0,1,2,1,2,0
7272,5,2,3/11/2021,114147,39.67942481,-75.7496858,1,1,1,2,1,1,0
7273,5,2,3/11/2021,114156,39.67875339,-75.74977901,1,1,1,2,1,2,0
7275,5,2,3/11/2021,114300,39.67924599,-75.74862801,1,1,1,2,1,2,0
7276,5,2,3/11/2021,114411,39.68153326,-75.74717125,1,0,0,2,1,2,0
8082,5,2,3/11/2021,114411,39.68153584,-75.74715583,0,0,0,2,1,2,0
8083,5,2,3/11/2021,114434,39.68227099,-75.74650822,0,0,0,2,1,1,0
8084,5,2,3/11/2021,114436,39.68227821,-75.74648676,0,0,0,2,0,1,1
8085,5,2,3/11/2021,114436,39.68227924,-75.74647738,1,0,1,2,1,2,1
8086,5,2,3/11/2021,114513,39.68340372,-75.74554732,1,1,1,2,1,2,0
8087,5,2,3/11/2021,114514,39.68358124,-75.74553659,1,1,1,2,1,1,1
8088,5,2,3/11/2021,114530,39.68354066,-75.74601822,1,1,1,2,1,2,1
8089,5,2,3/11/2021,114538,39.683648,-75.74640714,0,0,0,2,1,2,1
8090,5,2,3/11/2021,114538,39.68363767,-75.74639641,0,0,0,2,1,2,1
8091,5,2,3/11/2021,114542,39.6836418,-75.74669145,1,1,1,4,1,1,1
8092,5,2,3/11/2021,114542,39.68362529,-75.74665658,1,1,1,2,0,1,0
8093,5,2,3/11/2021,114543,39.68359639,-75.74679069,1,0,1,2,1,1,0
8094,5,2,3/11/2021,114543,39.6836129,-75.74679069,1,0,1,2,1,2,0
8096,5,2,3/11/2021,114650,39.6834519,-75.7469704,1,0,1,4,1,1,9
8098,5,2,3/11/2021,114650,39.68347048,-75.74698113,0,0,0,3,1,1,1
8099,5,2,3/11/2021,114557,39.68356956,-75.74753366,1,1,1,2,1,2,0
8100,5,2,3/11/2021,114558,39.68354685,-75.74766778,1,1,1,3,1,2,1
8101,5,2,3/11/2021,114559,39.68342919,-75.74767582,1,1,1,2,1,2,9
8102,5,2,3/11/2021,114608,39.68333888,-75.74822769,0,0,0,2,1,1,0
8103,5,2,3/11/2021,114608,39.68333682,-75.74824244,0,0,0,2,1,1,0
8104,5,2,3/11/2021,114608,39.68332134,-75.74829474,0,1,1,2,1,1,0
8105,5,2,3/11/2021,114617,39.68346893,-75.74877352,1,1,1,3,0,1,1
8106,5,2,3/11/2021,114620,39.68346067,-75.74889019,0,0,0,4,1,1,1
8107,5,2,3/11/2021,114620,39.68345138,-75.74888885,0,0,0,3,1,1,0
8108,5,2,3/11/2021,114621,39.68342868,-75.74913964,0,0,0,3,1,1,1
8109,5,2,3/11/2021,114621,39.68343796,-75.74913159,0,0,0,3,1,1,1
8110,5,2,3/11/2021,114622,39.68328934,-75.74907124,0,0,0,3,1,2,1
8111,5,2,3/11/2021,114622,39.6833007,-75.74907661,0,0,0,2,1,1,0
8112,5,2,3/11/2021,114622,39.68328109,-75.74925095,1,1,1,2,1,2,0
8113,5,2,3/11/2021,114625,39.68326664,-75.74932605,1,1,1,3,0,2,1
8114,5,2,3/11/2021,114629,39.68325735,-75.74953258,1,0,1,3,9,2,1
8117,5,2,3/11/2021,114629,39.68324909,-75.74955136,1,0,1,9,1,2,9
8118,5,2,3/11/2021,114629,39.68325941,-75.7495527,1,0,1,9,1,2,9
8119,5,2,3/11/2021,114629,39.68325322,-75.74956611,1,1,1,3,1,2,1
8120,5,2,3/11/2021,114629,39.68325116,-75.74968547,1,1,1,3,1,1,0
8121,5,2,3/11/2021,114631,39.68340081,-75.74959964,1,1,1,5,1,1,1
8125,5,2,3/11/2021,114631,39.68339255,-75.74956209,0,1,1,5,1,1,0
8126,5,2,3/11/2021,114639,39.68322432,-75.74991882,1,0,1,2,1,2,1
8128,5,2,3/11/2021,114639,39.6832109,-75.74991614,1,0,1,2,1,2,1
8130,5,2,3/11/2021,114639,39.68323051,-75.74999526,1,1,1,4,1,1,0
8131,5,2,3/11/2021,114641,39.68334611,-75.75025007,0,1,1,2,1,1,0
8134,5,2,3/11/2021,114643,39.68319026,-75.75031579,1,1,1,2,1,2,0
8138,5,2,3/11/2021,114654,39.68329554,-75.75093672,1,0,1,2,1,2,0
8139,5,2,3/11/2021,114654,39.68328315,-75.75093135,1,0,1,2,1,2,0
8140,5,2,3/11/2021,114702,39.68323567,-75.75155228,1,1,1,3,1,2,0
8143,5,2,3/11/2021,114706,39.68323567,-75.75159386,1,1,1,3,1,2,1
8144,5,2,3/11/2021,114709,39.68307673,-75.75182587,0,0,0,3,1,1,0
8145,5,2,3/11/2021,114709,39.68306951,-75.75186208,1,0,1,3,1,1,0
8146,5,2,3/11/2021,114709,39.68306331,-75.75190768,9,0,9,3,1,1,0
8147,5,2,3/11/2021,114712,39.68303648,-75.75205654,1,0,1,2,1,2,0
8148,5,2,3/11/2021,114712,39.68303235,-75.75206056,1,0,1,2,1,2,9
8149,5,2,3/11/2021,114713,39.68317478,-75.75220138,1,1,1,2,1,1,9
8150,5,2,3/11/2021,114717,39.68315001,-75.75237975,0,1,1,3,1,2,1
8151,5,2,3/11/2021,114717,39.68313969,-75.75234488,1,1,1,2,1,2,0
8155,5,2,3/11/2021,114738,39.68291469,-75.7537356,1,0,1,2,1,2,0
8156,5,2,3/11/2021,114738,39.68292811,-75.75374499,0,0,0,2,1,1,0
8157,5,2,3/11/2021,114750,39.68293327,-75.75392872,0,0,0,2,1,2,0
8161,5,2,3/11/2021,114750,39.68294978,-75.75392604,1,0,1,2,1,2,0
8163,5,2,3/11/2021,114750,39.6829343,-75.7539475,1,0,1,2,1,2,0
8164,5,2,3/11/2021,114750,39.68294565,-75.75396359,1,0,1,2,1,2,0
8165,5,2,3/11/2021,114800,39.68319645,-75.75350896,1,0,1,3,1,1,1
8166,5,2,3/11/2021,114800,39.68318717,-75.75350627,1,0,1,3,1,2,0
8167,5,2,3/11/2021,114800,39.68317478,-75.75350225,1,0,1,2,1,2,0
8168,5,2,3/11/2021,114805,39.68337191,-75.75362295,1,1,1,2,1,2,9
8169,5,2,3/11/2021,114829,39.68362238,-75.75270774,0,1,1,2,1,2,0
8170,5,2,3/11/2021,114837,39.68405276,-75.75252804,1,1,1,2,1,2,0
8171,5,2,3/11/2021,114845,39.68390517,-75.75292634,0,1,1,2,1,2,0
8172,5,2,3/11/2021,114850,39.68406721,-75.75329783,0,1,1,2,1,2,0
8173,5,2,3/11/2021,114922,39.68458119,-75.75327637,1,0,0,2,1,2,0
8869,5,2,3/11/2021,114922,39.68458738,-75.75326162,1,0,0,2,1,2,0
8870,5,2,3/11/2021,114927,39.68471948,-75.75364115,0,1,1,2,1,2,0
8871,5,2,3/11/2021,114941,39.68473574,-75.75435559,1,1,1,2,1,2,0
8872,5,2,3/11/2021,114944,39.68488848,-75.75430194,1,1,1,3,1,1,1
8873,5,2,3/11/2021,114959,39.68572549,-75.75438107,0,1,1,2,1,2,0
8874,5,2,3/11/2021,115003,39.68577399,-75.7543462,1,1,1,2,1,1,1
8875,5,2,3/11/2021,115004,39.68581528,-75.75450445,0,0,0,2,1,1,0
8876,5,2,3/11/2021,115004,39.68582044,-75.75449104,0,0,0,2,1,1,0
8877,5,2,3/11/2021,115005,39.68579257,-75.75451518,1,0,1,2,0,2,0
8878,5,2,3/11/2021,115005,39.68579463,-75.75453261,1,0,1,2,1,2,1
8879,5,2,3/11/2021,115006,39.68586172,-75.75438643,1,1,1,2,1,2,0
8880,5,2,3/11/2021,115031,39.68704032,-75.75467879,1,0,0,2,1,2,0
8881,5,2,3/11/2021,115031,39.68704857,-75.75466002,1,0,0,2,1,2,1
8883,5,2,3/11/2021,115043,39.68736954,-75.7549564,1,1,1,2,1,1,0
8885,5,2,3/11/2021,115046,39.68757182,-75.7550771,1,1,1,2,1,2,0
8886,5,2,3/11/2021,115050,39.68785459,-75.75536946,1,1,1,2,1,2,0
8887,5,2,3/11/2021,115055,39.68817998,-75.75563686,1,1,1,2,1,2,1
8888,5,2,3/11/2021,115106,39.6882192,-75.75566637,1,0,1,2,1,1,0
8889,5,2,3/11/2021,115106,39.68822436,-75.75565161,1,0,1,2,1,2,0
8890,5,2,3/11/2021,115111,39.6882708,-75.75571062,1,0,1,2,1,2,0
8891,5,2,3/11/2021,115111,39.68827906,-75.75569721,1,0,1,2,1,2,0
8892,5,2,3/11/2021,115111,39.68828319,-75.75568246,1,0,1,2,1,2,0
8893,5,2,3/11/2021,115116,39.68839671,-75.75581255,0,0,0,2,1,2,0
8894,5,2,3/11/2021,115116,39.68840393,-75.75579645,0,0,0,2,1,2,0
8895,5,2,3/11/2021,115123,39.68836368,-75.75579243,1,1,1,2,1,1,0
8896,5,2,3/11/2021,115136,39.68880126,-75.75614782,1,1,1,2,1,2,0
8897,5,2,3/11/2021,115139,39.68875172,-75.75630205,1,0,1,2,1,2,1
8898,5,2,3/11/2021,115139,39.6887672,-75.75631278,1,0,1,2,1,2,1
8899,5,2,3/11/2021,115139,39.68877959,-75.75633424,1,0,1,2,1,2,1
8900,5,2,3/11/2021,115213,39.68979405,-75.75694578,1,0,1,2,1,2,0
8901,5,2,3/11/2021,115314,39.68894144,-75.75738762,1,1,1,2,1,1,0
8904,5,2,3/11/2021,115320,39.68896656,-75.75727933,0,1,1,2,1,2,0
8905,5,2,3/11/2021,115320,39.68892116,-75.75725385,1,1,1,2,0,1,0
8906,5,2,3/11/2021,115322,39.68894902,-75.75719618,0,1,1,2,1,2,0
8907,5,2,3/11/2021,115326,39.6891193,-75.7569293,0,1,1,2,1,2,0
8908,5,2,3/11/2021,115326,39.68916368,-75.75685286,0,1,1,2,1,2,0
8912,5,2,3/11/2021,115326,39.68909969,-75.75712511,0,0,0,2,1,2,1
8913,5,2,3/11/2021,115326,39.68911621,-75.7571184,0,0,0,2,1,2,9
8915,5,2,3/11/2021,115326,39.68910795,-75.75709426,0,0,0,2,1,2,0
8917,5,2,3/11/2021,115326,39.689174,-75.75712242,1,1,1,2,1,1,9
8918,5,2,3/11/2021,115329,39.68921631,-75.75677374,0,1,1,2,1,2,0
8921,5,2,3/11/2021,115331,39.68926585,-75.75669193,0,1,1,2,1,1,0
8925,5,2,3/11/2021,115338,39.6894853,-75.75673987,1,1,1,2,1,2,0
8926,5,2,3/11/2021,115400,39.69026404,-75.75746401,1,1,1,2,1,1,0
8927,5,2,3/11/2021,115417,39.69006693,-75.75752973,1,1,1,2,1,2,0
8930,5,2,3/11/2021,115449,39.69018908,-75.75896603,0,0,0,2,1,2,0
8931,5,2,3/11/2021,115449,39.69019836,-75.75895262,1,0,1,2,1,2,0
9296,6,2,3/15/2021,125101,39.67606559,-75.74794502,1,1,1,2,1,1,0
9297,6,2,3/15/2021,125131,39.67715559,-75.74845598,1,1,1,2,1,1,0
9298,6,2,3/15/2021,125145,39.67700695,-75.74768351,1,1,1,2,0,1,0
